time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
0.041,-0.0581,0.0574,0.0005,-0.44,0.79,-28.29,44.97,-298.0,298.0
0.107,-0.055,0.0605,0.0005,-0.44,0.79,-28.46,44.97,-630.8,630.8
0.173,-0.0625,0.0594,0.0004,-0.44,0.79,-28.4,44.98,-960.9,960.9
0.239,-0.0658,0.0698,0.0004,-0.44,0.79,-29.0,44.97,-1291.1,1291.1
0.305,-0.058,0.0494,0.0005,-0.44,0.79,-27.83,44.97,-961.9,1620.3
0.371,-0.0681,0.0598,0.0004,-0.44,0.79,-28.43,44.97,-1293.6,1742.8
0.438,-0.0624,0.082,0.0004,-0.44,0.79,-29.7,44.98,-1624.8,1745.9
0.503,-0.0746,0.0702,0.0004,-0.44,0.79,-29.02,44.98,-1295.7,1750.0
0.57,-0.07,0.0826,0.0004,-0.44,0.79,-29.73,44.98,-1629.5,1753.0
0.637,-0.0614,0.0766,0.0004,-0.44,0.79,-29.39,44.98,-1341.3,1757.3
0.703,-0.0533,0.0774,0.0004,-0.44,0.79,-29.43,44.97,-1483.8,1760.7
0.769,-0.0533,0.0715,0.0004,-0.44,0.79,-29.1,44.98,-1377.8,1764.9
0.837,-0.0591,0.068,0.0005,-0.44,0.79,-28.89,44.97,-1433.8,1768.4
0.905,-0.0542,0.064,0.0004,-0.44,0.79,-28.67,44.98,-1440.9,1772.7
0.976,-0.0469,0.0759,0.0004,-0.44,0.79,-29.35,44.98,-1714.1,1776.2
1.047,-0.0495,0.0724,0.0004,-0.44,0.79,-29.15,44.98,-1500.0,1780.2
1.117,-0.0459,0.0717,0.0004,-0.44,0.79,-29.11,44.98,-1560.0,1784.2
1.186,-0.0401,0.0753,0.0004,-0.44,0.79,-29.32,44.98,-1647.1,1787.6
1.257,-0.0332,0.0655,0.0005,-0.44,0.79,-28.75,44.97,-1445.5,1791.9
1.328,-0.0333,0.0719,0.0004,-0.44,0.79,-29.12,44.97,-1713.2,1795.7
1.398,-0.0293,0.0694,0.0105,-0.44,0.79,-28.98,44.4,-1603.4,1743.7
1.466,-0.0353,0.06,0.0142,-0.44,0.79,-28.44,44.19,-1500.3,1774.0
1.535,-0.0384,0.0699,0.0157,-0.44,0.79,-29.0,44.1,-1813.4,1787.5
1.605,-0.0486,0.0638,0.0162,-0.44,0.79,-28.66,44.07,-1597.5,1795.4
1.676,-0.0492,0.0611,0.0163,-0.44,0.79,-28.5,44.06,-1659.8,1800.9
1.746,-0.0694,0.0541,0.0163,-0.44,0.79,-28.1,44.06,-1605.6,1805.6
1.816,-0.0715,0.0656,0.0163,-0.44,0.79,-28.76,44.07,-1887.7,1809.1
1.887,-0.0524,0.0632,0.0263,-0.44,0.79,-28.62,43.49,-1720.5,1758.4
1.957,-0.0434,0.0459,0.0301,-0.44,0.79,-27.63,43.28,-1492.7,1787.9
2.027,-0.0457,0.0354,0.0415,-0.44,0.79,-27.03,42.62,-1609.4,1746.1
2.099,-0.0605,0.0409,0.0458,-0.44,0.79,-27.34,42.38,-1851.0,1779.9
2.169,-0.055,0.0403,0.0573,-0.44,0.79,-27.31,41.72,-1790.5,1738.8
2.24,-0.062,0.0143,0.0717,-0.44,0.79,-25.82,40.89,-1433.7,1717.2
2.311,-0.0496,0.0054,0.087,-0.44,0.79,-25.31,40.02,-1676.3,1701.2
2.381,-0.0481,-0.017,0.1026,-0.44,0.79,-24.02,39.12,-1463.3,1687.6
2.451,-0.0493,-0.05,0.1284,-0.44,0.79,-22.13,37.64,-1256.9,1614.1
2.521,-0.0442,-0.0693,0.148,-0.44,0.79,-21.03,36.52,-1490.9,1628.6
2.591,-0.0517,-0.0845,0.1653,-0.44,0.79,-20.16,35.53,-1554.2,1625.7
2.661,-0.0692,-0.1274,0.1916,-0.44,0.79,-17.7,34.02,-1201.1,1553.6
2.732,-0.0758,-0.1649,0.2114,-0.44,0.79,-15.55,32.89,-1074.4,1568.0
2.801,-0.0749,-0.1877,0.2385,-0.44,0.79,-14.25,31.33,-1340.7,1496.8
2.871,-0.0797,-0.2179,0.2685,-0.44,0.79,-12.51,29.61,-1171.7,1447.7
2.945,-0.0798,-0.2235,0.2899,-0.44,0.79,-12.2,28.39,-1538.9,1478.4
3.014,-0.0705,-0.2418,0.3174,-0.44,0.79,-11.15,26.82,-1389.6,1404.8
3.081,-0.0774,-0.2676,0.3471,-0.44,0.79,-9.67,25.11,-1198.2,1343.4
3.147,-0.0726,-0.2846,0.3779,-0.44,0.79,-8.7,23.35,-1359.8,1294.7
3.213,-0.0706,-0.3147,0.3993,-0.44,0.79,-6.97,22.12,-1039.4,1326.4
3.279,-0.0679,-0.3115,0.427,-0.44,0.79,-7.15,20.54,-1369.7,1246.6
3.345,-0.0729,-0.3319,0.457,-0.44,0.79,-5.98,18.82,-1250.3,1185.5
3.411,-0.0658,-0.3508,0.4879,-0.44,0.79,-4.9,17.05,-1256.6,1128.2
3.477,-0.0616,-0.3602,0.5191,-0.44,0.79,-4.36,15.26,-1428.9,1073.0
3.544,-0.0611,-0.3799,0.5505,-0.44,0.79,-3.23,13.46,-1207.4,1015.2
3.61,-0.0586,-0.388,0.5719,-0.44,0.79,-2.77,12.23,-1423.0,1055.3
3.676,-0.067,-0.407,0.5995,-0.44,0.79,-1.68,10.65,-1182.5,951.9
3.743,-0.0614,-0.4221,0.6295,-0.44,0.79,-0.82,8.93,-1246.8,871.3
3.809,-0.0661,-0.4409,0.6602,-0.44,0.79,0.26,7.17,-1129.9,789.7
3.875,-0.0473,-0.4496,0.6814,-0.44,0.79,0.76,5.96,-1327.0,834.2
3.941,-0.0635,-0.4524,0.7088,-0.44,0.79,0.92,4.39,-1430.5,700.0
4.008,-0.0728,-0.4463,0.7288,-0.44,0.79,0.57,3.25,-1589.9,729.6
4.076,-0.0655,-0.4421,0.7559,-0.44,0.79,0.33,1.69,-1561.7,503.3
4.142,-0.0657,-0.4447,0.7755,-0.44,0.79,0.48,0.57,-1445.8,557.5
4.209,-0.0601,-0.4394,0.7924,-0.44,0.79,0.17,-0.4,-1586.0,519.7
4.275,-0.0588,-0.4297,0.8181,-0.44,0.79,-0.38,-1.88,-1665.6,189.0
4.342,-0.0609,-0.4127,0.8374,-0.44,0.79,-1.35,-2.98,-1794.5,163.4
4.409,-0.0583,-0.4129,0.8542,-0.44,0.79,-1.34,-3.94,-1533.3,119.5
4.475,-0.0473,-0.4048,0.87,-0.44,0.79,-1.81,-4.85,-1676.0,38.0
4.541,-0.0572,-0.412,0.8854,-0.44,0.79,-1.4,-5.73,-1415.3,-51.6
4.607,-0.066,-0.3966,0.9008,-0.44,0.79,-2.28,-6.61,-1746.0,-154.3
4.673,-0.0677,-0.3893,0.9161,-0.44,0.79,-2.7,-7.49,-1686.9,-257.4
4.739,-0.0631,-0.377,0.9215,-0.44,0.79,-3.4,-7.8,-1775.1,-39.8
4.807,-0.0578,-0.3696,0.9331,-0.44,0.79,-3.82,-8.47,-1713.7,-277.1
4.873,-0.064,-0.3593,0.9469,-0.44,0.79,-4.41,-9.26,-1772.2,-433.7
4.939,-0.0744,-0.3444,0.9518,-0.44,0.79,-5.27,-9.53,-1857.3,-238.1
5.005,-0.0723,-0.3445,0.9532,-0.44,0.79,-5.26,-9.62,-1641.5,-162.6
5.071,-0.0696,-0.3412,0.9633,-0.44,0.79,-5.45,-10.19,-1701.2,-460.1
5.138,-0.0845,-0.3447,0.9668,-0.44,0.79,-5.25,-10.4,-1594.8,-312.5
5.204,-0.057,-0.3251,0.9678,-0.44,0.79,-6.37,-10.45,-1926.8,-260.7
5.27,-0.0495,-0.3284,0.9678,-0.44,0.79,-6.19,-10.45,-1628.1,-240.1
5.336,-0.0491,-0.3259,0.9675,-0.44,0.79,-6.33,-10.43,-1723.7,-235.1
5.402,-0.0544,-0.3205,0.9671,-0.44,0.79,-6.64,-10.41,-1776.4,-236.5
5.468,-0.0557,-0.3263,0.9666,-0.44,0.79,-6.3,-10.38,-1604.4,-236.0
5.534,-0.0676,-0.3293,0.9662,-0.44,0.79,-6.13,-10.36,-1650.2,-239.4
5.6,-0.0708,-0.3369,0.9658,-0.44,0.79,-5.7,-10.34,-1571.4,-241.1
5.666,-0.0789,-0.33,0.9654,-0.44,0.79,-6.09,-10.31,-1802.2,-244.7
5.732,-0.066,-0.3398,0.9651,-0.44,0.79,-5.53,-10.3,-1540.3,-247.4
5.798,-0.0586,-0.3525,0.9647,-0.44,0.79,-4.8,-10.28,-1475.4,-247.2
5.864,-0.0657,-0.3534,0.9644,-0.44,0.79,-4.75,-10.26,-1671.0,-250.8
5.93,-0.0718,-0.3631,0.9641,-0.44,0.79,-4.19,-10.24,-1519.1,-252.4
5.996,-0.0765,-0.3678,0.9638,-0.44,0.79,-3.93,-10.22,-1599.4,-254.9
6.062,-0.0661,-0.3654,0.9636,-0.44,0.79,-4.06,-10.21,-1712.4,-260.2
6.128,-0.0606,-0.3726,0.9633,-0.44,0.79,-3.65,-10.2,-1556.8,-261.3
6.194,-0.0658,-0.3679,0.9631,-0.44,0.79,-3.92,-10.18,-1748.4,-267.4
6.26,-0.0745,-0.3567,0.9629,-0.44,0.79,-4.56,-10.17,-1857.4,-272.9
6.326,-0.0696,-0.3578,0.9627,-0.44,0.79,-4.5,-10.16,-1680.7,-277.1
6.392,-0.0571,-0.3539,0.9625,-0.44,0.79,-4.73,-10.15,-1763.7,-282.0
6.458,-0.0518,-0.3505,0.9623,-0.44,0.79,-4.92,-10.14,-1762.0,-286.8
6.524,-0.0667,-0.3597,0.9622,-0.44,0.79,-4.39,-10.13,-1560.9,-289.1
6.596,-0.0767,-0.3697,0.9621,-0.44,0.79,-3.82,-10.13,-1552.1,-295.4
6.666,-0.0699,-0.3587,0.962,-0.44,0.79,-4.45,-10.12,-1860.4,-299.6
6.735,-0.0644,-0.3691,0.9618,-0.44,0.79,-3.85,-10.11,-1546.3,-300.5
6.804,-0.0757,-0.3594,0.9617,-0.44,0.79,-4.41,-10.1,-1849.6,-307.6
6.877,-0.0809,-0.3607,0.9616,-0.44,0.79,-4.33,-10.1,-1700.8,-314.5
6.947,-0.0834,-0.3555,0.9614,-0.44,0.79,-4.63,-10.09,-1798.9,-317.6
7.013,-0.0895,-0.3555,0.9613,-0.44,0.79,-4.63,-10.08,-1730.8,-321.6
7.079,-0.0836,-0.354,0.9612,-0.44,0.79,-4.72,-10.07,-1757.9,-325.9
7.145,-0.0782,-0.3639,0.9611,-0.44,0.79,-4.15,-10.06,-1573.9,-329.4
7.212,-0.0844,-0.3723,0.961,-0.44,0.79,-3.67,-10.06,-1589.9,-332.2
7.278,-0.0835,-0.3715,0.9609,-0.44,0.79,-3.72,-10.05,-1734.9,-337.3
7.344,-0.0549,-0.3615,0.9608,-0.44,0.79,-4.29,-10.05,-1878.1,-343.9
7.41,-0.0505,-0.3672,0.9608,-0.44,0.79,-3.96,-10.05,-1646.9,-348.5
7.476,-0.0619,-0.3829,0.9607,-0.44,0.79,-3.06,-10.04,-1463.5,-348.3
7.542,-0.0641,-0.3808,0.9607,-0.44,0.79,-3.18,-10.04,-1751.7,-354.3
7.609,-0.0794,-0.3863,0.9606,-0.44,0.79,-2.87,-10.04,-1632.1,-356.9
7.678,-0.0809,-0.3915,0.9606,-0.44,0.79,-2.57,-10.04,-1635.6,-360.9
7.744,-0.0825,-0.4021,0.9605,-0.44,0.79,-1.96,-10.03,-1532.4,-362.1
7.81,-0.0512,-0.4044,0.9604,-0.44,0.79,-1.83,-10.03,-1662.0,-367.0
7.876,-0.0501,-0.4086,0.9604,-0.44,0.79,-1.59,-10.03,-1629.7,-371.3
7.943,-0.0419,-0.4132,0.9604,-0.44,0.79,-1.32,-10.03,-1617.1,-375.0
8.011,-0.0481,-0.4175,0.9603,-0.44,0.79,-1.08,-10.02,-1618.7,-378.0
8.08,-0.0487,-0.4257,0.9603,-0.44,0.79,-0.61,-10.02,-1551.8,-381.2
8.151,-0.0555,-0.408,0.9603,-0.44,0.79,-1.62,-10.02,-1903.8,-390.5
8.222,-0.0534,-0.418,0.9602,-0.44,0.79,-1.05,-10.02,-1547.7,-393.0
8.292,-0.044,-0.4061,0.9602,-0.44,0.79,-1.73,-10.02,-1861.7,-401.5
8.362,-0.0573,-0.4224,0.9602,-0.44,0.79,-0.8,-10.02,-1511.8,-402.4
8.432,-0.0651,-0.4254,0.9602,-0.44,0.79,-0.63,-10.01,-1634.0,-406.7
8.502,-0.0805,-0.422,0.9601,-0.44,0.79,-0.82,-10.01,-1730.8,-411.9
8.574,-0.08,-0.4273,0.9601,-0.44,0.79,-0.52,-10.01,-1600.0,-416.4
8.645,-0.0849,-0.4289,0.9601,-0.44,0.79,-0.42,-10.01,-1650.0,-420.2
8.715,-0.072,-0.4168,0.9601,-0.44,0.79,-1.12,-10.01,-1853.8,-428.8
8.786,-0.0581,-0.4091,0.96,-0.44,0.79,-1.56,-10.01,-1803.9,-435.8
8.856,-0.0583,-0.4086,0.96,-0.44,0.79,-1.59,-10.01,-1708.7,-441.1
8.926,-0.052,-0.3954,0.96,-0.44,0.79,-2.35,-10.0,-1895.0,-449.2
8.997,-0.0642,-0.3967,0.96,-0.44,0.79,-2.27,-10.0,-1701.4,-453.8
9.068,-0.079,-0.4202,0.96,-0.44,0.79,-0.93,-10.0,-1346.5,-453.7
9.138,-0.0719,-0.421,0.96,-0.44,0.79,-0.88,-10.0,-1678.3,-458.9
9.209,-0.0762,-0.4181,0.96,-0.44,0.79,-1.04,-10.0,-1734.5,-463.9
9.28,-0.0724,-0.4075,0.9599,-0.44,0.79,-1.65,-10.0,-1849.7,-472.1
9.351,-0.0696,-0.4066,0.9599,-0.44,0.79,-1.7,-10.0,-1723.4,-477.9
9.421,-0.0821,-0.4101,0.96,-0.44,0.79,-1.51,-10.0,-1658.6,-482.4
9.491,-0.0828,-0.4041,0.9599,-0.44,0.79,-1.85,-10.0,-1797.2,-488.1
9.562,-0.0753,-0.4091,0.9599,-0.44,0.79,-1.56,-10.0,-1638.7,-492.0
9.632,-0.0831,-0.4155,0.9599,-0.44,0.79,-1.19,-10.0,-1611.4,-496.4
9.704,-0.0829,-0.3986,0.9599,-0.44,0.79,-2.16,-10.0,-1943.6,-505.1
9.774,-0.0854,-0.4093,0.9599,-0.44,0.79,-1.55,-10.0,-1589.6,-507.5
9.845,-0.0769,-0.4035,0.9599,-0.44,0.79,-1.88,-10.0,-1801.5,-514.3
9.916,-0.0706,-0.4042,0.9599,-0.44,0.79,-1.84,-10.0,-1712.4,-518.5
9.987,-0.0725,-0.3976,0.9598,-0.44,0.79,-2.22,-9.99,-1819.7,-525.4
10.057,-0.0853,-0.4019,0.9598,-0.44,0.79,-1.97,-9.99,-1667.0,-530.0
10.126,-0.0756,-0.3994,0.9598,-0.44,0.79,-2.11,-10.0,-1766.9,-536.0
10.198,-0.0812,-0.3888,0.9599,-0.44,0.79,-2.72,-10.0,-1884.9,-544.0
10.268,-0.0906,-0.4092,0.9598,-0.44,0.79,-1.56,-9.99,-1533.4,-543.3
10.338,-0.0888,-0.4234,0.9598,-0.44,0.79,-0.74,-10.0,-1493.0,-545.7
10.408,-0.0883,-0.4297,0.9598,-0.44,0.79,-0.38,-9.99,-1607.7,-548.9
10.478,-0.0631,-0.4352,0.9598,-0.44,0.79,-0.07,-9.99,-1611.8,-552.4
10.55,-0.0435,-0.4401,0.9598,-0.44,0.79,0.22,-9.99,-1615.2,-556.7
10.62,-0.0533,-0.4391,0.9598,-0.44,0.79,0.16,-9.99,-1700.9,-561.9
10.69,-0.0565,-0.4228,0.9598,-0.44,0.79,-0.78,-9.99,-1922.0,-570.7
10.761,-0.0637,-0.4218,0.9598,-0.44,0.79,-0.83,-9.99,-1721.4,-576.6
10.832,-0.0595,-0.4234,0.9598,-0.44,0.79,-0.74,-9.99,-1684.3,-581.7
10.903,-0.0679,-0.4236,0.9598,-0.44,0.79,-0.73,-9.99,-1704.8,-586.7
10.972,-0.0727,-0.4387,0.9598,-0.44,0.79,0.13,-9.99,-1456.6,-588.2
11.042,-0.0661,-0.4245,0.9598,-0.44,0.79,-0.68,-9.99,-1807.2,-596.3
11.113,-0.0753,-0.4245,0.9598,-0.44,0.79,-0.68,-9.99,-1705.2,-601.1
11.184,-0.0811,-0.4287,0.9598,-0.44,0.79,-0.44,-9.99,-1641.2,-606.2
11.254,-0.0959,-0.4381,0.9598,-0.44,0.79,0.1,-9.99,-1551.1,-608.1
11.324,-0.0938,-0.4317,0.9598,-0.44,0.79,-0.26,-9.99,-1784.9,-615.3
11.395,-0.094,-0.4167,0.9598,-0.44,0.79,-1.12,-9.99,-1911.5,-623.8
11.465,-0.0676,-0.4243,0.9598,-0.44,0.79,-0.69,-9.99,-1596.4,-627.7
11.535,-0.0411,-0.4194,0.9598,-0.44,0.79,-0.97,-9.99,-1781.5,-632.9
11.606,-0.0342,-0.4163,0.9598,-0.44,0.79,-1.15,-9.99,-1761.1,-635.8
11.678,-0.0364,-0.4066,0.9598,-0.44,0.79,-1.71,-9.99,-1857.7,-639.8
11.748,-0.0331,-0.4038,0.9598,-0.44,0.79,-1.87,-9.99,-1773.6,-642.8
11.819,-0.052,-0.4057,0.9598,-0.44,0.79,-1.75,-9.99,-1707.5,-645.1
11.889,-0.066,-0.4104,0.9598,-0.44,0.79,-1.49,-9.99,-1664.3,-646.6
11.959,-0.0605,-0.4083,0.9598,-0.44,0.79,-1.6,-9.99,-1760.9,-649.8
12.03,-0.0579,-0.4237,0.9598,-0.44,0.79,-0.72,-9.99,-1487.1,-650.5
12.101,-0.0586,-0.4254,0.9598,-0.44,0.79,-0.63,-9.99,-1689.9,-652.6
12.171,-0.0648,-0.4296,0.9598,-0.44,0.79,-0.39,-9.99,-1647.6,-654.7
12.242,-0.0814,-0.423,0.9598,-0.44,0.79,-0.76,-9.99,-1804.8,-657.8
12.312,-0.0816,-0.4127,0.9598,-0.44,0.79,-1.35,-9.99,-1866.7,-661.8
12.383,-0.0578,-0.4135,0.9598,-0.44,0.79,-1.31,-9.99,-1719.4,-664.2
12.453,-0.0428,-0.4139,0.9598,-0.44,0.79,-1.28,-9.99,-1723.8,-666.2
12.523,-0.059,-0.4182,0.9598,-0.44,0.79,-1.04,-9.99,-1665.2,-668.3
12.593,-0.0699,-0.4168,0.9598,-0.44,0.79,-1.12,-9.99,-1746.1,-670.8
12.664,-0.0748,-0.4308,0.9598,-0.44,0.79,-0.32,-9.99,-1503.6,-671.6
12.734,-0.0781,-0.4337,0.9598,-0.44,0.79,-0.15,-9.99,-1665.5,-673.8
12.805,-0.0504,-0.4232,0.9598,-0.44,0.79,-0.75,-9.99,-1860.5,-677.2
12.874,-0.039,-0.428,0.9598,-0.44,0.79,-0.48,-9.99,-1646.0,-679.4
12.947,-0.0415,-0.4165,0.9598,-0.44,0.79,-1.14,-9.99,-1877.0,-683.1
13.017,-0.0395,-0.4149,0.9598,-0.44,0.79,-1.23,-9.99,-1753.9,-685.5
13.086,-0.0443,-0.403,0.9598,-0.44,0.79,-1.91,-9.99,-1907.0,-689.1
13.156,-0.072,-0.4093,0.9598,-0.44,0.79,-1.55,-9.99,-1651.1,-691.0
13.225,-0.059,-0.3964,0.9598,-0.44,0.79,-2.29,-9.99,-1927.5,-694.4
13.295,-0.0683,-0.4069,0.9598,-0.44,0.79,-1.69,-9.99,-1595.9,-695.8
13.365,-0.089,-0.4272,0.9598,-0.44,0.79,-0.53,-9.99,-1409.7,-696.2
13.435,-0.0886,-0.4392,0.9598,-0.44,0.79,0.16,-9.99,-1529.8,-696.9
13.505,-0.0818,-0.4295,0.9598,-0.44,0.79,-0.39,-9.99,-1849.0,-700.4
13.575,-0.0719,-0.4418,0.9598,-0.44,0.79,0.31,-9.99,-1520.9,-700.9
13.645,-0.0939,-0.451,0.9598,-0.44,0.79,0.84,-9.99,-1554.3,-702.3
13.714,-0.081,-0.4317,0.9598,-0.44,0.79,-0.26,-9.99,-1899.7,-706.9
13.785,-0.0824,-0.4169,0.9598,-0.44,0.79,-1.11,-9.99,-1924.7,-710.6
13.855,-0.0809,-0.4111,0.9598,-0.44,0.79,-1.45,-9.99,-1820.4,-713.7
13.926,-0.0763,-0.4236,0.9598,-0.44,0.79,-0.73,-9.99,-1543.8,-714.5
13.995,-0.0518,-0.4094,0.9598,-0.44,0.79,-1.54,-9.99,-1892.5,-718.4
14.067,-0.0395,-0.4047,0.9598,-0.44,0.79,-1.81,-9.99,-1813.7,-721.1
14.137,-0.0346,-0.4234,0.9598,-0.44,0.79,-0.74,-9.99,-1463.6,-721.5
14.208,-0.0551,-0.4193,0.9598,-0.44,0.79,-0.97,-9.99,-1789.1,-724.3
14.278,-0.0726,-0.4291,0.9598,-0.44,0.79,-0.41,-9.99,-1580.0,-725.3
14.348,-0.0568,-0.4271,0.9598,-0.44,0.79,-0.53,-9.99,-1753.9,-727.6
14.417,-0.0621,-0.427,0.9598,-0.44,0.79,-0.53,-9.99,-1727.8,-730.1
14.487,-0.086,-0.4596,0.9598,-0.44,0.79,1.33,-9.99,-1376.4,-728.6
14.558,-0.0807,-0.4622,0.9598,-0.44,0.79,1.48,-9.99,-1643.3,-730.5
14.629,-0.0717,-0.4529,0.9598,-0.44,0.79,0.95,-9.99,-1816.4,-733.9
14.699,-0.0833,-0.4428,0.9598,-0.44,0.79,0.37,-9.99,-1839.3,-737.1
14.769,-0.0751,-0.4345,0.9598,-0.44,0.79,-0.1,-9.99,-1825.3,-740.3
14.839,-0.0767,-0.4331,0.9598,-0.44,0.79,-0.19,-9.99,-1735.3,-742.4
14.909,-0.0794,-0.4306,0.9598,-0.44,0.79,-0.33,-9.99,-1752.4,-744.9
14.979,-0.0738,-0.4506,0.9598,-0.44,0.79,0.82,-9.99,-1401.9,-745.0
15.05,-0.0694,-0.4574,0.9598,-0.44,0.79,1.21,-9.99,-1583.8,-746.5
15.12,-0.0552,-0.444,0.9598,-0.44,0.79,0.44,-9.99,-1877.1,-750.1
15.191,-0.0671,-0.4441,0.9598,-0.44,0.79,0.45,-9.99,-1696.9,-752.2
15.261,-0.0836,-0.4331,0.9598,-0.44,0.79,-0.19,-9.99,-1858.9,-755.4
15.332,-0.0866,-0.4428,0.9598,-0.44,0.79,0.37,-9.99,-1556.1,-756.8
15.402,-0.0809,-0.4477,0.9598,-0.44,0.79,0.65,-9.99,-1621.7,-758.2
15.472,-0.0733,-0.4515,0.9598,-0.44,0.79,0.87,-9.99,-1631.7,-759.7
15.542,-0.0656,-0.4422,0.9598,-0.44,0.79,0.34,-9.99,-1824.5,-763.1
15.612,-0.0666,-0.4338,0.9598,-0.44,0.79,-0.15,-9.99,-1823.5,-765.9
15.686,-0.0763,-0.4386,0.9598,-0.44,0.79,0.13,-9.99,-1635.6,-768.0
15.758,-0.092,-0.4424,0.9598,-0.44,0.79,0.35,-9.99,-1644.1,-769.5
15.827,-0.092,-0.443,0.9598,-0.44,0.79,0.38,-9.99,-1687.1,-771.6
15.896,-0.0856,-0.4535,0.9598,-0.44,0.79,0.98,-9.99,-1521.4,-772.5
15.965,-0.0922,-0.4405,0.9598,-0.44,0.79,0.24,-9.99,-1870.3,-776.0
16.033,-0.0683,-0.4285,0.9598,-0.44,0.79,-0.45,-9.99,-1878.7,-779.1
16.099,-0.065,-0.4292,0.9598,-0.44,0.79,-0.41,-9.99,-1702.5,-780.7
16.164,-0.064,-0.4225,0.9598,-0.44,0.79,-0.79,-9.99,-1816.6,-783.7
16.231,-0.0587,-0.4218,0.9598,-0.44,0.79,-0.83,-9.99,-1732.0,-785.6
16.297,-0.0388,-0.4246,0.9598,-0.44,0.79,-0.67,-9.99,-1676.4,-787.2
16.363,-0.0493,-0.4368,0.9598,-0.44,0.79,0.03,-9.99,-1510.7,-788.3
16.43,-0.0409,-0.4521,0.9598,-0.44,0.79,0.91,-9.99,-1434.1,-788.2
16.496,-0.0405,-0.4335,0.9598,-0.44,0.79,-0.16,-9.99,-1765.9,-792.1
16.562,-0.035,-0.438,0.9598,-0.44,0.79,0.1,-9.99,-1631.9,-793.7
16.629,-0.0387,-0.4349,0.9598,-0.44,0.79,-0.08,-9.99,-1749.8,-795.7
16.695,-0.0543,-0.443,0.9598,-0.44,0.79,0.38,-9.99,-1568.0,-796.9
16.762,-0.0633,-0.4321,0.9598,-0.44,0.79,-0.24,-9.99,-1860.8,-800.1
16.828,-0.0678,-0.4494,0.9598,-0.44,0.79,0.75,-9.99,-1529.6,-800.3
16.895,-0.0534,-0.4452,0.9598,-0.44,0.79,0.51,-9.99,-1753.1,-802.7
16.961,-0.0486,-0.4182,0.9598,-0.44,0.79,-1.04,-9.99,-2000.0,-807.2
17.027,-0.0631,-0.4213,0.9598,-0.44,0.79,-0.86,-9.99,-1750.7,-808.8
17.094,-0.0579,-0.4185,0.9598,-0.44,0.79,-1.02,-9.99,-1764.2,-810.8
17.161,-0.0412,-0.425,0.9598,-0.44,0.79,-0.65,-9.99,-1618.9,-812.0
17.227,-0.0447,-0.4433,0.9598,-0.44,0.79,0.4,-9.99,-1391.6,-812.3
17.293,-0.0385,-0.4376,0.9598,-0.44,0.79,0.08,-9.99,-1722.9,-814.5
17.36,-0.04,-0.438,0.9598,-0.44,0.79,0.09,-9.99,-1694.7,-816.6
17.426,-0.0489,-0.4833,0.9598,-0.44,0.79,2.69,-9.99,-1362.4,-813.7
17.493,-0.0456,-0.5116,0.9598,-0.44,0.79,4.31,-9.99,-1061.0,-812.4
17.561,-0.0514,-0.4893,0.9598,-0.44,0.79,3.04,-9.99,-1402.1,-816.7
17.627,-0.041,-0.484,0.9598,-0.44,0.79,2.73,-9.99,-1711.7,-819.5
17.695,-0.0525,-0.4841,0.9598,-0.44,0.79,2.74,-9.99,-1628.5,-821.1
17.761,-0.0562,-0.4629,0.9598,-0.44,0.79,1.52,-9.99,-1952.1,-824.9
17.827,-0.0676,-0.4423,0.9598,-0.44,0.79,0.34,-9.99,-1967.1,-828.9
17.894,-0.0668,-0.4396,0.9598,-0.44,0.79,0.19,-9.99,-1723.8,-831.1
17.961,-0.0484,-0.4428,0.9598,-0.44,0.79,0.37,-9.99,-1631.5,-832.6
18.028,-0.032,-0.4416,0.9598,-0.44,0.79,0.3,-9.99,-1697.3,-834.7
18.095,-0.041,-0.427,0.9598,-0.44,0.79,-0.54,-9.99,-1904.4,-838.0
18.161,-0.0515,-0.4063,0.9598,-0.44,0.79,-1.72,-9.99,-2000.0,-841.7
18.228,-0.0561,-0.4339,0.9598,-0.44,0.79,-0.14,-9.99,-1671.3,-840.9
18.294,-0.0658,-0.431,0.9598,-0.44,0.79,-0.3,-9.99,-1737.1,-843.3
18.36,-0.078,-0.4242,0.9598,-0.44,0.79,-0.7,-9.99,-1802.4,-845.3
18.426,-0.0749,-0.4448,0.9598,-0.44,0.79,0.48,-9.99,-1472.1,-845.6
18.492,-0.091,-0.4307,0.9598,-0.44,0.79,-0.32,-9.99,-1803.3,-848.5
18.559,-0.0808,-0.4209,0.9598,-0.44,0.79,-0.88,-9.99,-1847.6,-851.0
18.625,-0.0769,-0.4168,0.9598,-0.44,0.79,-1.12,-9.99,-1772.3,-853.4
18.691,-0.062,-0.4198,0.9598,-0.44,0.79,-0.95,-9.99,-1665.1,-854.7
18.757,-0.0792,-0.4704,0.9598,-0.44,0.79,1.95,-9.99,-1334.5,-851.9
18.823,-0.0656,-0.4375,0.9598,-0.44,0.79,0.07,-9.99,-1664.6,-856.6
18.889,-0.0658,-0.4391,0.9598,-0.44,0.79,0.16,-9.99,-1659.4,-858.5
18.955,-0.0603,-0.4518,0.9598,-0.44,0.79,0.89,-9.99,-1461.2,-858.9
19.021,-0.0654,-0.4522,0.9598,-0.44,0.79,0.91,-9.99,-1659.3,-860.7
