time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
55.797,-0.0622,-0.4712,0.0134,-0.52,0.0,-2.8,-0.77,-1610.5,-231.2
55.867,-0.0759,-0.4775,0.0134,-0.53,0.0,-2.82,-0.77,-1818.0,-226.2
55.937,-0.0881,-0.4995,0.0134,-0.53,0.0,-1.93,-0.77,-1503.2,-232.9
56.008,-0.0691,-0.4986,0.0134,-0.54,0.0,-2.35,-0.77,-1858.4,-218.9
56.078,-0.0554,-0.4794,0.0135,-0.55,0.0,-3.8,-0.77,-2000.0,-213.0
56.149,-0.0597,-0.4782,0.0135,-0.55,0.0,-4.21,-0.77,-1971.9,-222.7
56.218,-0.077,-0.5056,0.0135,-0.56,0.0,-2.96,-0.77,-1622.5,-236.8
56.288,-0.0767,-0.477,0.0135,-0.56,0.0,-4.91,-0.77,-1971.9,-205.9
56.359,-0.0787,-0.5076,0.0134,-0.57,0.0,-3.45,-0.77,-1619.8,-234.8
56.428,-0.0533,-0.5083,0.0135,-0.57,0.0,-3.69,-0.77,-1922.6,-222.0
56.5,-0.0565,-0.5043,0.0135,-0.58,0.0,-4.2,-0.78,-2000.0,-218.3
56.571,-0.0888,-0.5224,0.0135,-0.58,0.0,-3.41,-0.77,-1649.6,-225.7
56.642,-0.0601,-0.5402,0.0135,-0.59,0.0,-2.63,-0.77,-1591.8,-225.9
56.712,-0.042,-0.5682,0.0135,-0.59,0.0,-1.25,-0.78,-1323.3,-233.0
56.782,-0.055,-0.6063,0.0135,-0.59,0.0,0.74,-0.77,-973.8,-233.3
56.852,-0.0507,-0.6074,0.0135,-0.6,0.0,0.62,-0.77,-1323.9,-204.4
56.922,-0.0639,-0.6078,0.0135,-0.6,0.0,0.48,-0.77,-1674.2,-206.0
56.991,-0.0602,-0.6119,0.0135,-0.6,0.0,0.57,-0.77,-1701.3,-208.9
57.063,-0.0611,-0.6216,0.0135,-0.6,0.0,0.99,-0.77,-1582.5,-211.6
57.133,-0.0703,-0.6106,0.0135,-0.61,0.0,0.25,-0.77,-1934.5,-200.3
57.203,-0.0688,-0.6078,0.0135,-0.61,0.0,-0.0,-0.77,-1819.8,-206.1
57.273,-0.0736,-0.5906,0.0135,-0.61,0.0,-1.06,-0.77,-2000.0,-197.8
57.343,-0.0804,-0.5992,0.0135,-0.61,0.0,-0.62,-0.77,-1714.7,-216.0
57.413,-0.0846,-0.5971,0.0135,-0.61,0.0,-0.78,-0.77,-1817.0,-208.3
57.483,-0.0939,-0.6052,0.0135,-0.61,0.0,-0.32,-0.77,-1615.3,-217.2
57.553,-0.0983,-0.6018,0.0135,-0.61,0.0,-0.52,-0.77,-1821.0,-209.8
57.623,-0.0994,-0.6044,0.0135,-0.61,0.0,-0.34,-0.77,-1706.2,-213.1
57.693,-0.0782,-0.5801,0.0135,-0.61,0.0,-1.69,-0.77,-2000.0,-199.4
57.763,-0.0565,-0.5737,0.0135,-0.61,0.0,-1.99,-0.77,-1897.8,-212.0
57.833,-0.0506,-0.5759,0.0135,-0.61,0.0,-1.78,-0.77,-1745.5,-219.9
57.903,-0.0132,-0.5585,0.0135,-0.61,0.0,-2.68,-0.78,-2000.0,-210.9
57.973,-0.0307,-0.5435,0.0135,-0.6,0.0,-3.42,-0.77,-2000.0,-211.7
58.043,-0.0677,-0.559,0.0135,-0.6,0.0,-2.39,-0.77,-1711.5,-231.5
58.114,-0.0573,-0.5644,0.0135,-0.6,0.0,-1.93,-0.77,-1682.6,-226.1
58.185,-0.0471,-0.5367,0.0135,-0.59,0.0,-3.34,-0.77,-2000.0,-209.7
58.251,-0.0348,-0.5516,0.0135,-0.59,0.0,-2.3,-0.77,-1708.2,-236.3
58.318,-0.022,-0.5108,0.0135,-0.59,0.0,-4.44,-0.77,-2000.0,-206.8
58.384,-0.0505,-0.509,0.0135,-0.58,0.0,-4.33,-0.77,-1868.9,-229.1
58.451,-0.0176,-0.5021,0.0134,-0.58,0.0,-4.5,-0.77,-1958.7,-228.5
58.517,-0.0377,-0.4721,0.0134,-0.58,0.0,-5.98,-0.77,-2000.0,-221.3
58.583,-0.0292,-0.474,0.0135,-0.57,0.0,-5.62,-0.77,-1959.3,-242.9
58.649,-0.0453,-0.4809,0.0134,-0.57,0.0,-4.95,-0.77,-1733.4,-241.8
58.716,-0.0354,-0.4731,0.0135,-0.56,0.0,-5.12,-0.77,-1987.3,-237.1
58.782,-0.0567,-0.4765,0.0134,-0.56,0.0,-4.63,-0.77,-1785.1,-243.3
58.85,-0.0337,-0.4804,0.0135,-0.55,0.0,-4.09,-0.77,-1759.5,-244.5
58.916,-0.052,-0.4982,0.0135,-0.55,0.0,-2.75,-0.77,-1437.1,-254.4
58.982,-0.0467,-0.4932,0.0135,-0.54,0.0,-2.71,-0.78,-1768.4,-239.3
59.048,-0.043,-0.4855,0.0135,-0.53,0.0,-2.81,-0.77,-1916.5,-237.4
59.116,-0.0245,-0.4833,0.0135,-0.53,0.0,-2.58,-0.77,-1815.5,-242.8
59.182,-0.0141,-0.4789,0.0135,-0.52,0.0,-2.48,-0.77,-1851.1,-243.7
59.248,-0.0461,-0.4974,0.0135,-0.52,0.0,-1.05,-0.77,-1521.3,-255.6
59.315,-0.0308,-0.478,0.0135,-0.51,0.0,-1.78,-0.77,-1856.7,-236.7
59.381,-0.0487,-0.4884,0.0135,-0.5,0.0,-0.81,-0.77,-1526.0,-253.6
59.447,-0.0367,-0.477,0.0135,-0.5,0.0,-1.07,-0.77,-1855.7,-242.0
59.514,-0.0391,-0.4654,0.0135,-0.49,0.0,-1.34,-0.77,-1930.6,-245.5
59.581,-0.0617,-0.496,0.0135,-0.48,0.0,0.82,-0.77,-1597.8,-266.4
59.647,-0.038,-0.46,0.0135,-0.47,0.0,-0.84,-0.77,-1929.5,-233.9
59.714,-0.0656,-0.4904,0.0135,-0.47,0.0,1.31,-0.77,-1596.2,-271.2
59.781,-0.07,-0.523,0.0135,-0.46,0.0,3.59,-0.77,-1263.5,-268.1
59.847,-0.0875,-0.5171,0.0135,-0.45,0.0,3.67,-0.77,-1595.3,-245.3
59.914,-0.0867,-0.5463,0.0134,-0.45,0.0,5.76,-0.77,-1262.0,-264.5
59.98,-0.0648,-0.5364,0.0135,-0.44,0.0,5.61,-0.77,-1595.2,-243.9
60.047,-0.0741,-0.5548,0.0135,-0.43,0.0,7.08,-0.77,-1262.4,-261.4
60.114,-0.0809,-0.5528,0.0135,-0.42,0.0,7.39,-0.78,-1441.1,-248.5
60.181,-0.0593,-0.5455,0.0135,-0.42,0.0,7.39,-0.77,-1547.9,-244.6
60.248,-0.0454,-0.5636,0.0135,-0.41,0.0,8.84,-0.77,-1214.6,-259.6
60.314,-0.0557,-0.5533,0.0135,-0.4,0.0,8.67,-0.77,-1549.0,-244.4
60.381,-0.0452,-0.5386,0.0135,-0.39,0.0,8.23,-0.77,-1650.0,-245.0
60.447,-0.0416,-0.535,0.0135,-0.39,0.0,8.43,-0.77,-1410.2,-252.5
60.514,-0.0415,-0.5177,0.0134,-0.38,0.0,7.83,-0.77,-1705.6,-245.6
60.581,-0.0472,-0.5013,0.0135,-0.37,0.0,7.29,-0.77,-1700.1,-252.5
60.647,-0.0598,-0.4987,0.0135,-0.37,0.0,7.53,-0.77,-1411.8,-261.6
60.713,-0.0636,-0.4939,0.0135,-0.36,0.0,7.63,-0.77,-1450.9,-260.5
60.781,-0.0606,-0.4831,0.0134,-0.35,0.0,7.39,-0.77,-1580.9,-259.2
60.848,-0.0665,-0.4746,0.0135,-0.35,0.0,7.27,-0.77,-1537.1,-265.3
60.914,-0.0607,-0.4623,0.0134,-0.34,0.0,6.92,-0.77,-1623.7,-261.8
60.981,-0.0483,-0.4482,0.0134,-0.34,0.0,6.46,-0.77,-1673.4,-262.2
61.047,-0.0404,-0.4362,0.0134,-0.33,0.0,6.11,-0.77,-1641.5,-268.3
61.114,-0.0488,-0.4255,0.0134,-0.32,0.0,5.82,-0.77,-1628.8,-274.0
61.181,-0.0638,-0.4146,0.0134,-0.32,0.0,5.51,-0.77,-1640.2,-272.5
61.247,-0.0708,-0.4003,0.0135,-0.31,0.0,4.99,-0.77,-1723.0,-276.1
61.314,-0.058,-0.3795,0.0134,-0.31,0.0,4.09,-0.77,-1867.3,-273.7
61.382,-0.0583,-0.3686,0.0134,-0.3,0.0,3.75,-0.77,-1697.9,-280.1
61.449,-0.0649,-0.3626,0.0134,-0.3,0.0,3.67,-0.77,-1615.0,-285.8
61.515,-0.0763,-0.3646,0.0135,-0.29,0.0,4.04,-0.77,-1437.1,-290.1
61.581,-0.0625,-0.338,0.0134,-0.29,0.0,2.75,-0.77,-1768.5,-277.7
61.648,-0.0546,-0.326,0.0134,-0.29,0.0,2.28,-0.77,-1780.8,-289.5
61.714,-0.0523,-0.313,0.0135,-0.28,0.0,1.74,-0.77,-1820.3,-291.0
61.781,-0.0439,-0.2818,0.0134,-0.28,0.0,0.14,-0.77,-2000.0,-286.4
61.848,-0.0452,-0.2833,0.0134,-0.28,0.0,0.4,-0.77,-1817.6,-298.9
61.913,-0.0301,-0.2831,0.0134,-0.27,0.0,0.55,-0.77,-1636.0,-298.5
61.98,-0.0491,-0.2854,0.0134,-0.27,0.0,0.82,-0.77,-1583.1,-299.8
62.046,-0.0476,-0.2746,0.0134,-0.27,0.0,0.33,-0.76,-1845.7,-296.9
62.112,-0.0464,-0.2751,0.0133,-0.27,0.0,0.46,-0.76,-1642.1,-301.4
62.179,-0.0658,-0.2794,0.0133,-0.27,0.0,0.81,-0.76,-1558.9,-302.8
62.244,-0.0647,-0.2894,0.0134,-0.26,0.0,1.45,-0.77,-1418.1,-305.9
62.31,-0.0551,-0.292,0.0134,-0.26,0.0,1.66,-0.77,-1574.9,-303.0
62.377,-0.0691,-0.282,0.0134,-0.26,0.0,1.13,-0.77,-1829.6,-298.1
62.443,-0.0496,-0.2793,0.0134,-0.26,0.0,1.0,-0.77,-1708.9,-301.6
62.509,-0.0624,-0.2834,0.0134,-0.26,0.0,1.24,-0.77,-1573.4,-304.4
62.575,-0.0565,-0.2957,0.0134,-0.26,0.0,1.93,-0.77,-1376.3,-306.9
62.641,-0.051,-0.2748,0.0134,-0.26,0.0,0.7,-0.77,-1706.4,-295.5
62.707,-0.0451,-0.2795,0.0134,-0.26,0.0,0.93,-0.77,-1588.0,-306.9
62.774,-0.0349,-0.274,0.0134,-0.26,0.0,0.55,-0.77,-1796.4,-301.5
62.84,-0.0532,-0.2792,0.0133,-0.27,0.0,0.77,-0.76,-1595.1,-304.6
62.906,-0.0581,-0.2936,0.0133,-0.27,0.0,1.5,-0.76,-1376.6,-308.6
62.973,-0.07,-0.2973,0.0134,-0.27,0.0,1.59,-0.77,-1604.9,-305.3
63.039,-0.0613,-0.2843,0.0134,-0.27,0.0,0.72,-0.77,-1935.7,-300.1
63.107,-0.0391,-0.3053,0.0134,-0.27,0.0,1.77,-0.77,-1595.6,-309.2
63.174,-0.044,-0.3049,0.0134,-0.28,0.0,1.59,-0.77,-1695.5,-302.3
63.245,-0.0598,-0.3224,0.0134,-0.28,0.0,2.39,-0.77,-1340.2,-308.8
63.315,-0.0505,-0.3207,0.0134,-0.28,0.0,2.09,-0.77,-1688.0,-302.6
63.386,-0.0513,-0.3253,0.0134,-0.29,0.0,2.13,-0.77,-1601.0,-302.3
63.456,-0.0554,-0.3287,0.0134,-0.29,0.0,2.08,-0.77,-1625.3,-302.1
63.527,-0.0632,-0.3435,0.0135,-0.3,0.0,2.67,-0.77,-1383.2,-306.1
63.598,-0.0783,-0.3547,0.0134,-0.3,0.0,3.04,-0.77,-1446.6,-301.7
63.667,-0.0823,-0.3654,0.0135,-0.31,0.0,3.37,-0.77,-1440.7,-302.7
63.737,-0.0711,-0.3662,0.0134,-0.31,0.0,3.11,-0.77,-1647.1,-294.9
63.807,-0.0801,-0.368,0.0134,-0.32,0.0,2.9,-0.77,-1637.3,-296.2
63.876,-0.0731,-0.3683,0.0134,-0.32,0.0,2.59,-0.77,-1677.0,-295.3
63.946,-0.0515,-0.3787,0.0134,-0.33,0.0,2.85,-0.77,-1476.0,-300.8
64.017,-0.0443,-0.3875,0.0134,-0.34,0.0,2.99,-0.77,-1506.9,-298.0
64.088,-0.0526,-0.3842,0.0134,-0.34,0.0,2.43,-0.77,-1748.4,-294.3
64.159,-0.0698,-0.3583,0.0134,-0.35,0.0,0.57,-0.77,-2000.0,-285.5
64.229,-0.0777,-0.3357,0.0134,-0.36,0.0,-1.11,-0.77,-2000.0,-291.0
64.299,-0.0725,-0.3206,0.0134,-0.36,0.0,-2.37,-0.77,-2000.0,-296.9
64.369,-0.0605,-0.3432,0.0134,-0.37,0.0,-1.47,-0.77,-1727.8,-309.0
64.439,-0.0471,-0.3658,0.0134,-0.38,0.0,-0.59,-0.77,-1379.9,-307.0
