time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
52.112,-0.0738,-0.3475,8.8975,-0.27,9.31,4.62,23.41,-1505.9,1628.0
52.183,-0.0771,-0.3536,8.909,-0.27,9.33,5.06,24.15,-1511.5,1610.6
52.254,-0.0553,-0.3384,8.9232,-0.26,9.35,4.27,24.73,-1832.0,1609.5
52.323,-0.0449,-0.3324,8.9385,-0.26,9.38,3.99,25.25,-1713.0,1619.7
52.393,-0.0403,-0.3169,8.9542,-0.26,9.4,3.13,25.75,-1859.7,1630.3
52.464,-0.0357,-0.319,8.97,-0.26,9.43,3.27,26.25,-1613.5,1645.5
52.533,-0.022,-0.312,8.9858,-0.26,9.45,2.88,26.74,-1750.8,1656.2
52.605,-0.0174,-0.3147,9.0016,-0.26,9.48,3.01,27.25,-1612.0,1671.3
52.675,-0.0228,-0.326,9.0274,-0.26,9.5,3.62,27.18,-1460.5,1623.5
52.745,-0.0144,-0.3174,9.0469,-0.26,9.53,3.07,27.45,-1769.8,1657.4
52.815,-0.0216,-0.331,9.074,-0.27,9.55,3.77,27.28,-1420.4,1622.3
52.889,-0.0171,-0.3284,9.0944,-0.27,9.58,3.52,27.6,-1674.4,1666.4
52.96,-0.0154,-0.3341,9.1215,-0.27,9.6,3.73,27.43,-1548.6,1627.8
53.027,-0.0109,-0.3354,9.1511,-0.27,9.62,3.67,27.03,-1616.3,1598.8
53.092,-0.0134,-0.3193,9.1819,-0.27,9.65,2.61,26.54,-1892.7,1579.3
53.159,-0.0213,-0.3129,9.2132,-0.28,9.67,2.08,26.02,-1768.2,1570.9
53.225,-0.0257,-0.3162,9.2347,-0.28,9.69,2.1,26.05,-1625.6,1626.1
53.291,-0.0249,-0.2741,9.2625,-0.28,9.71,-0.51,25.72,-1957.5,1581.4
53.358,-0.0078,-0.2931,9.2925,-0.29,9.73,0.38,25.24,-1626.3,1571.1
53.424,-0.0292,-0.3,9.3334,-0.29,9.75,0.55,24.12,-1612.5,1483.9
53.49,-0.0464,-0.3157,9.3684,-0.29,9.78,1.22,23.32,-1455.4,1500.3
53.556,-0.0397,-0.3015,9.4011,-0.3,9.8,0.15,22.63,-1784.6,1490.4
53.622,-0.0472,-0.3089,9.433,-0.3,9.82,0.31,21.98,-1623.2,1485.9
53.688,-0.0489,-0.3128,9.4646,-0.31,9.84,0.26,21.33,-1679.0,1471.4
53.754,-0.054,-0.2855,9.5059,-0.31,9.86,-1.59,20.1,-2000.0,1376.9
53.82,-0.0706,-0.276,9.541,-0.32,9.88,-2.43,19.2,-1934.0,1397.8
53.886,-0.0512,-0.3005,9.5737,-0.32,9.9,-1.34,18.42,-1603.6,1399.6
53.953,-0.051,-0.2765,9.6154,-0.33,9.91,-3.04,17.11,-1934.8,1297.4
54.019,-0.0508,-0.3061,9.6507,-0.34,9.93,-1.68,16.15,-1601.9,1326.1
54.085,-0.0419,-0.2987,9.6932,-0.34,9.95,-2.45,14.75,-1925.7,1225.8
54.152,-0.0256,-0.2988,9.7287,-0.35,9.97,-2.8,13.72,-1835.9,1247.2
54.218,-0.0439,-0.3338,9.7714,-0.35,9.99,-1.15,12.27,-1504.7,1160.3
54.284,-0.0153,-0.3311,9.8069,-0.36,10.0,-1.68,11.19,-1835.4,1167.2
54.35,-0.0159,-0.3205,9.8396,-0.37,10.02,-2.67,10.25,-1987.9,1154.9
54.416,-0.0317,-0.3369,9.8813,-0.37,10.03,-2.11,8.78,-1657.0,1043.5
54.483,-0.0167,-0.3382,9.9164,-0.38,10.05,-2.43,7.66,-1833.9,1052.8
54.549,-0.0105,-0.3556,9.9588,-0.39,10.07,-1.83,6.09,-1582.8,935.2
54.615,-0.011,-0.3493,9.9941,-0.39,10.08,-2.59,4.9,-1912.9,942.2
54.681,-0.0267,-0.3279,10.0267,-0.4,10.09,-4.22,3.84,-2000.0,918.7
54.747,-0.0222,-0.3151,10.0583,-0.41,10.11,-5.37,2.81,-2000.0,886.4
54.814,-0.0232,-0.305,10.0994,-0.42,10.12,-6.36,1.2,-2000.0,709.0
54.88,-0.0041,-0.3254,10.1342,-0.42,10.13,-5.6,-0.07,-1743.0,724.6
54.947,-0.0404,-0.3456,10.1668,-0.43,10.15,-4.86,-1.22,-1639.2,694.2
55.013,-0.0344,-0.3709,10.1983,-0.44,10.16,-3.84,-2.35,-1539.3,645.2
55.08,-0.0593,-0.4167,10.2293,-0.45,10.17,-1.63,-3.49,-1207.7,552.9
55.146,-0.0387,-0.423,10.2602,-0.45,10.18,-1.68,-4.65,-1538.2,391.3
55.212,-0.0298,-0.417,10.2812,-0.46,10.19,-2.43,-5.26,-1868.3,561.4
55.278,-0.0303,-0.445,10.3084,-0.47,10.2,-1.24,-6.26,-1538.6,306.7
55.344,-0.0406,-0.4635,10.3379,-0.47,10.21,-0.59,-7.42,-1568.7,115.2
55.411,-0.0634,-0.4732,10.3584,-0.48,10.22,-0.44,-8.08,-1698.6,259.5
55.477,-0.0669,-0.4954,10.3853,-0.49,10.23,0.44,-9.15,-1471.9,-15.1
55.542,-0.0755,-0.5065,10.4048,-0.49,10.23,0.68,-9.81,-1645.7,86.6
55.609,-0.0638,-0.5244,10.4216,-0.5,10.24,1.32,-10.34,-1517.2,101.4
55.675,-0.0619,-0.5345,10.4372,-0.51,10.25,1.51,-10.84,-1635.0,65.8
55.741,-0.0848,-0.5473,10.4525,-0.51,10.25,1.87,-11.33,-1578.6,17.5
55.807,-0.0913,-0.5633,10.4676,-0.52,10.26,2.42,-11.85,-1507.7,-35.4
